사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자
201803,8호선,수진,0,0,3641,580,6503,2466,16298,4677,22239,15707,12851,7947,9397,6059,9439,7297,10276,6270,9623,9467,8651,9625,8968,9429,11520,9604,13474,11354,11057,16094,7089,14820,5279,9337,5497,8546,3441,8742,1412,5223,171,1833,3,272,0,0,0,0,20180403
201803,8호선,신흥,4,0,4361,647,6637,2408,14932,3348,18388,5760,11067,5538,7733,5120,7539,5581,7701,7023,7700,9014,7619,9768,8139,9990,9612,12461,10492,13710,9133,18504,6504,17412,4988,11039,4833,10082,3430,8431,1730,5645,284,1652,1,248,0,0,0,0,20180403
201803,8호선,암사,0,0,12774,1022,27072,8263,91346,9814,112306,20148,57392,16063,32364,11806,28399,13254,27911,15668,27527,18759,22726,21230,21198,27357,23596,32279,26016,42638,27173,66553,17203,66195,11389,40563,10061,38794,6869,36499,2858,23937,456,6246,1,973,0,0,0,0,20180403
201803,8호선,잠실(송파구청),10,0,1494,1653,3408,10014,8635,29255,14484,67982,11251,43342,10110,25583,12552,32378,15202,30733,19022,34148,23454,31201,29020,32321,33578,31918,41802,35509,61177,44771,43978,30589,40029,14742,38040,11219,29460,8626,10836,4995,1508,1926,0,49,0,0,0,0,20180403
201803,8호선,장지,1,0,4946,1886,18369,9333,56963,22023,64023,62199,38713,37495,24102,22238,21746,23189,23340,26946,25449,25855,23682,24975,27517,27368,34949,31063,40508,42225,61071,53983,34692,50351,25109,30287,29552,25816,22255,26399,5778,16321,821,5324,0,0,0,0,0,0,20180403
201803,8호선,천호(풍납토성),36,1,11864,1974,21084,13963,57360,22635,79817,37368,45279,32175,27523,23819,26568,24997,28693,26064,29265,31302,27498,32225,28162,37255,32083,42695,38566,56424,46153,81471,31336,75233,25544,40971,20973,37336,17435,33547,8378,22027,1512,6987,0,244,0,1,0,0,20180403
201803,9호선,가양,97,0,14801,1426,29841,11217,86352,28179,80725,43455,47748,24905,35708,20578,34689,17951,34837,20977,33901,25328,29915,26670,30326,30501,33646,34620,40898,42336,47040,63774,25843,70535,17792,46124,15953,40590,11875,41772,5213,29406,721,9991,0,1050,0,0,0,0,20180403
201803,9호선,개화,18,0,2893,239,14221,3054,43807,4666,38014,7521,17409,4501,13471,3586,10037,3536,8661,3792,7698,4107,6463,5384,6589,6769,7884,8316,10730,9476,12082,17350,5597,21110,3550,13025,2432,10538,1334,8506,664,5973,177,1789,0,73,0,0,0,0,20180403
201803,9호선,고속터미널,2,0,2077,1809,5263,15457,17277,20451,21454,29634,16605,31639,14587,34715,16693,40518,20117,40737,23460,43112,25108,45654,28872,47111,33403,49408,36600,53471,37585,60168,32761,47117,29261,27584,25036,21988,18161,21206,6576,11120,895,2750,0,4,0,0,0,0,20180403
201803,9호선,공항시장,4,0,2844,423,4761,1493,10421,1631,10560,4307,6635,3498,5097,3223,4821,3230,5170,3918,4881,4559,4601,5058,4566,5724,4249,6493,4776,7959,5030,10925,3481,11158,2919,7559,2416,6507,1981,7097,916,5319,173,1951,0,22,0,0,0,0,20180403
201803,9호선,구반포,1,0,618,327,1672,1640,5888,4082,6364,7018,4862,5598,4289,5824,4687,5856,4955,6304,6511,6590,6701,5719,6255,6493,6883,6887,7317,7975,9475,9899,6311,9058,4640,4750,4664,4035,5002,4369,1117,2446,136,789,0,1,0,0,0,0,20180403
201803,9호선,국회의사당,9,0,1295,1576,2200,12175,4515,46580,7361,160960,8432,58734,9626,25922,12995,21884,17383,19874,20297,26000,23498,18371,27138,15032,30707,13829,47977,15022,129874,17530,49021,11108,30096,6249,30243,5020,22878,4049,8145,3290,1382,999,0,1,0,0,0,0,20180403
201803,9호선,김포공항,6,1,2576,2975,5188,14814,14925,18786,17500,21504,14111,18907,11019,19637,13719,20378,13808,23767,16252,24070,17018,24797,19563,22153,18009,24992,22169,30811,26498,34831,21086,27939,18945,11684,17628,8201,19902,6427,5486,4204,240,2514,2,257,0,0,1,0,20180403
201803,9호선,노들,33,1,3658,243,6490,1635,19791,2664,20876,5881,12422,5223,8681,4740,7848,3876,8097,4201,8363,5254,6615,5734,6161,7005,6279,7772,7556,9695,7816,15131,4495,13923,3318,8864,3662,8603,2898,9597,1231,5227,217,1606,0,10,0,0,0,0,20180403
201803,9호선,노량진,135,1,13409,2554,22956,19630,63556,63902,89908,91141,50826,50532,32632,31730,33363,33666,39396,42634,47958,46145,40459,37226,39083,40598,43114,47253,53134,63451,76250,94515,43075,76811,40808,48249,50822,45297,74703,46629,23343,29004,2176,7592,0,178,0,0,0,0,20180403
201803,9호선,당산,23,0,6949,1686,19061,6673,53100,16524,63696,39060,38316,24854,30180,16694,30043,18179,30967,19520,30516,22651,27045,22043,26260,25341,28857,29783,37259,36536,48739,61546,29672,54867,21533,36433,20514,35736,17401,37024,9550,23223,1728,8291,1,468,0,0,0,0,20180403
201803,9호선,동작(현충원),9,0,955,329,1698,1247,5386,1545,6633,3431,3985,2626,2768,3024,3197,1826,3499,1980,3869,2325,3112,2682,3670,2316,4171,2241,3715,2624,3906,3791,2003,3397,1468,2147,1424,2023,1177,2073,624,1508,125,1053,0,178,0,0,0,0,20180403
201803,9호선,등촌,4,1,5134,966,13177,5908,43502,8634,44657,19610,22586,14915,17897,11851,18167,11180,18010,12511,18677,13548,16836,15461,16616,18445,18978,21356,19796,23173,20835,37921,11632,37268,8771,22458,7566,19355,6537,18863,3389,12645,678,3933,0,0,0,0,0,0,20180403
201803,9호선,마곡나루,2,0,2664,501,7469,6232,22559,11730,21699,28306,10478,15282,7888,7802,8077,6349,8862,7279,9257,7240,9198,7748,9739,7783,12286,8884,21005,10767,32082,17439,14037,20420,9777,13132,8729,11911,7436,12704,3294,8719,463,3039,0,2,0,0,0,0,20180403
201803,9호선,사평,0,0,730,327,2009,4234,7827,5107,9344,4592,5809,3106,4178,2404,3892,2145,4176,2966,4065,3687,3704,4160,4893,3910,7616,4840,7739,5391,6283,8010,4202,7645,2547,4631,1814,4274,1468,4671,606,2699,115,917,0,2,0,0,0,0,20180403
201803,9호선,샛강,5,0,758,1032,2138,4953,5301,14627,5922,26798,4940,15044,4910,8793,6312,7918,6622,7788,7611,7396,8051,7564,9757,7896,10216,8468,15490,9513,26766,13246,12406,9742,9967,5083,9585,4038,6991,4446,3726,2357,695,1114,1,257,0,0,0,0,20180403
201803,9호선,선유도,0,0,2228,850,6307,4727,19491,10235,20876,42046,10633,16358,7899,7640,8116,6591,8618,6987,8735,7727,9038,8045,9376,8991,11372,9413,15308,10123,35145,18601,15329,15803,8427,10093,7109,8782,5325,8826,2318,5647,326,1899,0,1,0,0,0,0,20180403
201803,9호선,신논현,38,0,6194,1590,14298,17491,35814,45878,44372,93832,32639,84653,26443,46625,30093,43604,35888,43248,42360,49363,44146,45307,48068,46106,57098,50823,72906,63537,109612,99061,81064,87777,62491,40073,69633,31739,70195,27587,37375,16367,6245,5142,0,566,0,0,1,1,20180403
201803,9호선,신목동,4,0,1729,533,6974,1587,20917,3593,19925,5608,9451,3799,7165,2756,6061,2775,5864,3416,5537,4730,4659,4790,4910,5282,6135,6354,7174,7739,7265,13604,3855,12691,2700,8161,2565,7728,2386,8281,940,5967,247,2022,1,2,0,0,0,0,20180403
201803,9호선,신반포,1,0,745,340,2642,2431,8742,8373,11018,10063,7640,6754,5034,4883,5261,4342,5384,4477,6245,5763,5450,5426,6555,6084,8161,6879,8916,7554,10093,9556,6560,9783,4780,5079,4245,4760,2959,5422,1017,2939,104,955,0,1,0,0,0,0,20180403
201803,9호선,신방화,9,0,5563,723,15344,3443,39133,8133,35948,15269,20312,7284,14811,5881,12827,6238,13145,7898,13023,9251,10824,10157,12520,12354,15701,14615,11428,18403,13018,29500,7600,31304,6399,19641,5087,17388,4022,17737,1571,13287,281,4290,0,15,0,0,0,0,20180403
201803,9호선,양천향교,0,0,4514,833,11432,6313,31722,8724,29281,28840,16993,14247,12628,8423,12127,7338,13436,8835,13219,9337,11426,9726,11968,11019,13950,13133,17880,16093,25961,23217,11513,26743,7713,18542,7104,16750,5369,16717,2298,11970,422,4409,0,1,0,0,0,0,20180403
201803,9호선,여의도,4,0,2073,2129,4757,18069,8943,97454,11177,130220,11747,48685,12635,24718,18193,23137,18268,22286,23401,26146,24641,22377,29128,21436,35194,20925,64926,21403,131778,27705,63441,20197,42704,11404,42782,9081,29542,8433,11197,5590,1753,1707,0,0,0,0,0,0,20180403
201803,9호선,염창,70,0,10737,726,28363,7580,77716,8964,82901,21687,46012,13440,30375,10263,26803,11245,26493,13881,24649,15302,19925,18161,18822,21967,20775,28553,23586,34143,27353,62822,15506,64925,11089,43502,9651,38830,8092,41852,4130,27339,755,8062,0,4,0,0,0,0,20180403
201803,9호선,증미,2,0,2254,591,7333,2767,22748,8450,20954,36615,11727,13805,9779,7895,9715,8095,10167,8479,10696,9214,10363,10554,10948,11416,11784,12411,13466,13220,32240,19359,12813,20234,8037,12506,7210,10109,4782,9988,2062,6541,262,2158,0,11,0,0,0,0,20180403
201803,9호선,흑석(중앙대입구),20,2,3837,1838,6702,10467,17250,14255,21910,38788,15557,23184,13023,25562,14911,17408,17054,18309,18776,18012,19229,17463,23589,15441,29660,16744,37154,22672,33152,30539,19486,24682,16430,16423,16871,15023,15958,15308,10120,10521,1826,3103,0,145,0,0,0,0,20180403
201803,9호선2단계,봉은사,6,0,1625,1032,5092,7806,10352,24934,9973,75048,9188,50219,9032,28771,13472,26231,17179,24615,20619,25787,22762,23830,26670,20019,33041,18387,43570,19656,76910,21938,44334,18033,29139,9398,28309,7681,19862,7231,6206,4481,849,1174,0,2,0,0,0,0,20180403
201803,9호선2단계,삼성중앙,11,0,1013,331,2133,2530,5553,9046,6538,29702,5581,22819,4891,10743,5410,6831,6726,6877,8337,7244,7614,7540,8034,6109,9562,7030,12295,8163,29239,10081,18127,10073,8864,5499,8140,4819,5604,5031,2681,3061,392,909,0,0,0,0,0,0,20180403
201803,9호선2단계,선정릉,5,1,1186,754,3632,4470,8805,10512,9347,36851,7018,31155,6222,14437,7277,10644,8652,9101,9520,10800,10157,10562,11118,9853,12556,9331,16970,10803,38024,12774,23217,11538,12417,7380,12322,6855,10438,6447,4057,4702,595,1888,0,0,0,0,0,0,20180403
201803,9호선2단계,언주,22,0,1732,546,2820,5290,6817,12417,9403,42611,8413,36698,8419,17806,9867,11804,11504,10556,11623,13232,12986,12123,14704,10984,16647,11155,23825,11540,44095,14832,25502,13036,14110,7817,13231,7380,9804,6442,3936,4398,499,1665,1,0,0,0,0,0,20180403
201803,9호선2단계,종합운동장,17,2,2737,694,8167,2552,24734,4762,23389,10777,14622,8255,8284,5108,8317,4985,8739,5117,8767,6454,8016,6407,8344,6858,9305,8134,12749,10803,15441,18480,10186,19119,7310,11878,8007,11279,7294,11590,3740,7694,580,2274,0,26,0,0,0,0,20180403
201803,경강선,경기광주,1,0,1321,148,8989,1664,32043,4963,35055,10703,18268,4588,12497,3622,11008,4159,10320,4959,8897,6299,7805,7119,7432,9086,8830,12158,10403,17033,9713,25088,5141,27423,3567,17172,2627,14932,1794,10590,665,7978,3,73,0,0,0,0,0,0,20180403
201803,경강선,곤지암,0,0,449,108,1802,1043,6862,4397,6760,8461,4565,5176,3394,2665,3373,2043,3380,2562,3820,2562,3539,2506,3653,2934,4537,3679,7210,4281,7620,5509,2820,5535,1821,3558,1195,3910,574,2976,225,2197,0,0,0,0,0,0,0,0,20180403
201803,경강선,부발,0,0,635,63,2203,1035,4764,4400,4733,7340,3387,1760,3138,1612,2550,1528,2905,1558,2560,1787,2535,1841,3072,2058,4091,2890,5534,3487,6451,3733,2266,4585,2297,3261,1413,2833,1092,2755,424,2390,3,1188,0,0,0,0,0,0,20180403
201803,경강선,삼동,0,0,491,70,2900,724,11845,1647,13454,2209,5730,824,3426,689,2583,1053,2612,979,2494,1210,1736,1913,1823,1928,1824,2951,2702,4095,2796,6556,1294,7446,723,4641,621,4297,350,3741,114,1892,4,58,0,0,0,0,0,0,20180403
201803,경강선,세종대왕릉,0,0,163,20,297,56,865,320,1013,404,657,368,610,444,570,666,476,557,504,392,547,597,574,578,576,615,613,614,606,571,235,892,146,425,71,460,40,241,12,354,0,97,0,0,0,0,0,0,20180403
201803,경강선,신둔도예촌,2,0,500,64,1628,289,3937,1406,3749,4664,2532,3154,2089,1726,1964,1409,2510,1531,2462,1153,2712,1210,2650,1448,3319,1812,4103,2312,3224,2881,1375,2948,934,2153,903,2359,464,2084,142,1684,0,0,0,0,0,0,0,0,20180403
201803,경강선,여주,15,0,1218,7,2584,359,5043,2364,5284,6425,4679,8075,4285,3214,4172,3794,4998,4535,4991,3576,5602,3443,6578,3727,8092,4991,6022,4286,4914,4416,3058,6326,2299,4808,1578,2954,1007,2700,197,2806,2,1003,0,0,0,0,0,0,20180403
201803,경강선,이매,4,0,478,20,1927,637,5682,3385,5820,3986,3132,1972,2273,1399,2318,1042,2432,1167,2249,1393,2244,1392,2241,1481,2714,1736,3642,2391,3656,3110,2536,3354,1971,1642,2530,1523,2340,1179,533,637,27,164,0,1,0,0,0,0,20180403
201803,경강선,이천,5,0,731,12,2200,827,7301,5068,7037,7166,5473,4309,5176,2894,4555,3696,4434,3481,4281,3583,3912,4050,4204,4475,5229,5361,5733,6205,6919,7664,4048,7316,3193,5974,2826,3615,1645,4798,533,2930,1,41,0,0,0,0,0,0,20180403
201803,경강선,초월,0,0,695,102,3981,819,10833,3403,11748,5315,6868,1736,4243,1457,4070,1431,3827,1652,3311,2182,2752,2527,2813,3142,3682,4068,4713,5254,4946,8388,2547,7955,1493,6955,1106,4988,597,5450,247,4028,0,0,0,0,0,0,0,0,20180403
201803,경강선,판교,1,0,509,9,1231,2503,4406,8375,3996,20688,2346,15162,1933,5889,2182,5959,2411,4406,2907,4573,3566,3981,4799,3725,5518,4164,8365,5566,16867,4787,12658,4004,12405,1623,8838,1584,5147,1177,1679,651,1,225,0,0,0,0,0,0,20180403
201803,경부선,가산디지털단지,1592,12,8578,1634,8723,10904,16771,43298,15335,161165,13757,77233,12139,22462,12637,18722,13793,18555,16109,20458,16073,19674,17396,20023,21100,22138,42448,27096,114890,30680,56400,26784,33968,15205,28600,15015,20115,14023,9322,8103,296,1356,0,0,0,0,0,0,20180403
201803,경부선,관악,138,4,6953,1947,14650,5087,41459,6474,40003,12515,20940,15441,14116,13848,12397,9448,14606,9123,14225,9152,12778,10218,12514,11299,14869,14334,16554,17847,14765,30930,9244,28331,6510,18666,6206,17832,4217,16136,1730,11882,69,1518,0,0,0,0,0,0,20180403
201803,경부선,광명,0,0,25,2170,1278,1837,8699,3388,5189,3179,3332,2078,1723,1849,3999,1268,2628,4054,2687,151,2460,4702,3051,169,7402,4568,3215,5257,9244,6090,3771,8590,3749,2877,2217,59,1104,1963,4,1,0,0,0,0,0,0,0,0,20180403
201803,경부선,구로,9823,39,26760,5357,22316,14578,46595,35109,46495,96619,34024,53837,27793,32455,27658,28746,29672,28521,31120,30162,30110,29635,31850,31430,36803,35743,50063,46741,84349,56630,42950,46507,35177,28676,25089,28345,19646,26875,8814,19602,172,19388,0,1,0,0,0,0,20180403
201803,경부선,군포,58,3,5683,2308,9331,7205,22198,26707,21465,51479,12574,9388,9642,5904,9176,5545,9850,6093,9040,6283,7722,6825,7892,7918,9633,10296,20646,13130,34314,17398,16031,16807,12603,10641,10021,9026,4365,7325,1973,5368,126,985,0,7,0,0,0,0,20180403
201803,경부선,금정,327,2,24289,6038,39924,19846,102374,44492,105844,93621,64560,34512,46004,23509,40211,23638,41493,26682,38645,29299,32223,32370,33337,38376,38109,49177,54477,64141,79934,98795,41921,88952,32892,57908,30728,54990,23702,52840,11223,37706,1312,14103,7,758,0,0,0,0,20180403
201803,경부선,금천구청,666,0,10351,1510,20984,9057,53194,16385,47475,31376,28340,11860,20731,9813,18925,10308,19224,12423,18164,14209,14860,16179,14961,19195,17463,23620,21553,27473,28166,41474,14664,38502,9153,21863,7985,21546,6051,18837,2231,13302,83,1315,0,0,0,0,0,0,20180403
201803,경부선,남영,49,13,2886,1110,5298,7193,14648,29463,21663,78529,13744,41245,12041,22018,13731,18909,14944,17006,17429,16629,17773,14757,22185,14493,29272,16403,33839,19473,54664,26617,27471,21285,20435,13814,19484,12717,15998,12313,8016,7937,459,1836,0,0,0,0,0,0,20180403
201803,경부선,노량진,313,5,6154,2336,9743,11404,25480,22920,35620,35999,20656,25950,16269,16039,17922,17905,20690,21326,26878,23446,24043,19038,24445,20414,26567,23296,31830,31155,39379,47044,25031,34837,24621,20931,30886,18605,36928,17169,13474,11762,630,2552,1,0,0,0,0,0,20180403
201803,경부선,당정,3,1,3942,1006,11225,3649,32325,10509,28847,24647,16535,15459,11635,9365,11271,6369,12138,8668,11245,7862,10286,8239,11162,9354,12948,12028,17563,16392,21332,21863,10196,22532,8276,16520,7007,15603,5743,14554,2380,10739,137,2082,0,8,0,0,0,0,20180403
201803,경부선,대방,420,7,6140,2830,13102,12707,38839,39132,49900,62722,31108,31765,22503,17628,21801,15771,24371,17877,25340,20085,22699,18618,23934,20169,25494,23341,34590,29962,54762,43240,26072,35558,19268,24225,18610,23364,16076,22749,4796,15198,189,3559,0,0,0,0,0,0,20180403
201803,경부선,독산,655,7,7398,2637,18218,13860,49571,39799,44859,114663,27446,44061,20412,17652,19868,14179,21716,14351,21350,16359,18483,17835,20243,19568,23811,23664,47300,29224,80824,39813,39903,43577,22298,26412,18249,24785,11662,23595,4470,14741,159,1230,0,0,0,0,0,0,20180403
201803,경부선,두정,880,1,3765,996,8959,2339,15636,13097,14737,28455,11724,26887,9903,20098,10259,15947,13563,13803,10748,8958,12335,11345,14062,9154,17539,12243,19109,15426,21896,18151,14680,14099,11392,13881,10067,10998,7665,9745,2679,7589,274,2656,0,0,0,0,0,0,20180403
201803,경부선,명학,96,2,7575,1911,12061,7730,31236,23541,30552,78549,16916,18493,12498,13029,12488,18542,13709,11596,13414,13566,14792,13495,14012,10223,18259,13066,32610,16578,45373,23645,19065,22807,18388,15405,13664,13320,8800,12782,3733,9655,178,1576,0,0,0,0,0,0,20180403
201803,경부선,병점,2277,12,7137,4365,25914,10341,61000,24255,51904,43595,35073,30835,26951,22790,26820,17123,29235,24534,26563,20918,25023,21430,29122,25038,35784,30867,42905,40957,47006,50628,28701,53097,19039,37844,17111,35327,14647,31993,4353,21734,49,10667,1,86,0,0,0,0,20180403
201803,경부선,서동탄,1,0,995,3,3956,717,10557,1971,4972,2866,3276,1081,2575,976,2516,1521,2401,1557,2140,1754,2020,1978,2169,2386,2635,3058,3239,3682,3162,5054,1980,4975,1171,3941,1107,2543,501,2078,123,2368,3,1145,0,0,0,0,0,0,20180403
201803,경부선,서울역,5,0,55,150,96,1450,7010,2353,18170,3112,10238,2136,14328,1501,15036,1173,12212,1383,10995,1296,5944,1356,11114,1725,13913,1995,13313,2486,15164,3809,11911,2973,9980,1406,13973,1676,9602,1102,3844,228,1151,13,0,0,0,0,0,0,20180403
201803,경부선,서정리,12,0,2793,1042,7713,4672,13677,11794,15583,19864,9854,11217,10289,7857,8666,7191,9921,7772,10253,8937,9584,6906,10977,8659,13760,11552,21317,10750,18273,15052,9325,12193,7016,12575,5418,8883,2570,9159,1230,5941,21,1523,0,0,0,0,0,0,20180403
201803,경부선,석수,320,1,8242,3057,18728,7972,51688,16151,51461,22704,31389,16624,20128,12790,17668,9601,17552,10130,15318,11273,14626,12115,16691,14146,18722,18546,24268,24658,28118,37670,16136,36167,10201,22680,8803,23255,6587,20774,2769,14168,70,1347,0,0,0,0,0,0,20180403
201803,경부선,성균관대,63,2,8103,2473,27452,6988,78475,13341,67719,40774,34039,23455,26119,21809,24968,17120,26336,16007,26283,21476,22342,20262,25126,21213,31764,29631,34408,37579,35563,58371,23135,59020,17932,39277,17478,37794,15584,34397,8095,22512,404,6260,1,61,0,0,0,0,20180403
201803,경부선,성환,17,0,1654,626,3293,2751,7399,11809,9276,25020,7124,27106,7927,12638,8539,7963,10559,9440,10934,8870,11508,6530,16299,6322,21297,8289,21603,8928,18304,9462,9486,8769,10195,7195,6542,7094,3933,5926,1423,4365,86,662,0,0,0,0,0,0,20180403
201803,경부선,세류,275,1,3381,862,8971,3252,19729,5529,14245,5780,8841,4146,7087,4234,7391,4330,5798,4694,5486,4392,4814,4676,5281,6121,6415,7363,8136,9793,8070,13402,5519,13734,4043,8767,3515,7835,2280,7238,757,4742,15,1641,0,10,0,0,0,0,20180403
201803,경부선,세마,156,3,1656,534,5503,1241,11028,4235,10162,5916,7656,2195,4921,1951,4437,1963,4440,2431,4182,2887,3722,3127,3805,3798,5602,5161,6164,6800,6571,8579,3374,7751,2227,7326,2240,6198,1434,4721,493,4062,22,218,0,0,0,0,0,0,20180403
201803,경부선,송탄,35,1,3966,671,9005,2948,15648,6300,16042,9915,12967,5770,10574,4359,10125,5453,9491,6229,9510,7402,8196,7329,8652,9186,11182,11182,11890,14919,12011,16407,7575,14592,5437,13824,4272,10854,2957,8375,1525,8929,70,913,0,0,0,0,0,0,20180403
201803,경부선,수원,1537,44,22153,6285,42796,33462,92178,63549,101338,111627,68055,105111,61943,77242,64021,82383,69754,94046,73351,95439,75361,88615,89850,95008,113222,114643,129770,128911,129723,148467,110488,146310,107012,81672,91519,66793,79918,55981,33382,36076,1078,11587,0,78,0,0,0,0,20180403
201803,경부선,신길,656,3,13277,2459,13271,6615,30032,17241,38159,33282,23773,11430,14910,7397,13474,7707,16626,8233,14228,9856,11982,9651,12482,11693,16355,13961,20149,18968,35744,25454,16032,21744,10492,15062,10595,16118,7292,14808,3711,9832,220,2660,0,2,0,0,0,0,20180403
201803,경부선,신도림,438,4,1865,681,3347,2225,10515,6975,13369,15682,7334,7236,4914,4898,4854,4870,5362,5205,5875,5682,5382,5003,5525,5706,6335,6696,8255,8526,13541,12619,7075,10396,5323,5885,5395,5038,3991,4903,1806,3363,43,1815,0,0,0,0,0,0,20180403
201803,경부선,안양,197,12,15238,2937,35045,12398,98236,22094,89783,77688,53950,71833,40263,45715,40022,41357,44870,44051,45542,47352,44017,43845,53288,46018,69796,53367,77485,66465,60164,106778,43039,90574,43656,51695,40889,47272,39654,42310,18598,27988,705,4600,0,0,0,0,0,0,20180403
201803,경부선,영등포,2983,37,21155,7031,21479,27100,43890,65673,68405,147137,48916,106627,45261,84559,50936,95278,63460,104951,71732,115340,80698,106763,99265,101795,112006,105054,135139,119385,186087,157742,130437,118876,135274,59961,106821,47154,87727,39761,40778,23226,1514,5858,0,0,0,0,0,0,20180403
201803,경부선,오산,209,2,4655,1371,11205,9353,28929,21940,27842,24577,21516,13909,19538,12891,18778,12527,19218,12732,18044,15539,17306,14916,18984,17936,23109,23144,29136,27470,32436,28500,18654,29201,16107,21421,12884,19333,7543,17187,3543,9860,104,652,0,0,0,0,0,0,20180403
201803,경부선,오산대,50,1,1841,946,4202,2230,11322,4562,8754,15546,6397,13617,5048,6688,5029,4749,6002,4827,6229,4125,7247,3762,9571,4582,12047,5751,12468,6622,9214,9371,4507,7596,3064,6435,2567,5086,1781,4273,720,3588,30,180,0,0,0,0,0,0,20180403
201803,경부선,용산,505,15,5481,5761,6138,35647,22233,85684,38745,156002,47519,111488,38772,84620,47976,74616,53129,73797,63988,76094,59101,74700,90564,76333,89773,79987,116445,79527,159603,88909,123590,65011,109092,46460,93618,32912,69835,21743,32745,8486,1197,2713,0,0,0,0,0,0,20180403
201803,경부선,의왕,18,0,6973,2465,12727,7979,31636,27721,34431,30091,17797,10823,13313,8313,12461,7507,12789,8428,11923,9684,11171,9858,11811,11507,14939,14837,26777,19499,29951,25405,15087,25640,11403,16554,8980,17418,5890,13622,2746,10557,162,2293,0,8,0,0,0,0,20180403
201803,경부선,지제,1,0,657,2328,1750,4791,4752,9206,4321,7679,3320,3283,2235,1987,2377,2199,2919,2627,2586,2192,2860,2228,3929,3136,4640,3529,10047,3652,9168,5006,5164,3941,4155,3207,3856,2489,2066,1909,870,1168,6,285,0,0,0,0,0,0,20180403
201803,경부선,직산,14,1,468,291,1329,832,2123,3492,1812,3753,2060,2347,1651,1439,1531,1360,1572,1406,1542,1297,1546,1325,1810,1301,1672,1803,2855,1762,3774,2341,1565,2153,1228,1531,1004,1354,721,1210,191,859,17,279,0,0,0,0,0,0,20180403
201803,경부선,진위,5,0,621,190,1655,1898,4955,6203,3849,9883,3143,1762,2331,1295,2498,1392,2261,1152,2143,1620,1933,1393,2347,1955,4214,2492,7032,3175,8800,3091,3507,2684,2235,2794,1374,2419,623,1897,337,1184,15,81,0,0,0,0,0,0,20180403
201803,경부선,천안,1564,11,3233,702,6347,3318,12744,9814,13091,17554,15371,18548,12836,19832,14735,16271,15247,17997,14978,13344,21851,17082,23614,15167,30719,17430,27357,18873,23843,19360,15973,14052,12693,13306,10441,6832,7210,8224,3109,4899,629,2760,0,0,0,0,0,0,20180403
201803,경부선,평택,26,1,6314,3167,15880,10478,34975,22202,39041,28396,28337,24582,29121,22830,23356,24021,23596,25090,25112,25439,23895,26602,28313,30827,33881,33688,41517,45985,40148,45136,26812,33153,27372,28263,21509,23382,14941,17883,7527,10789,303,1871,0,0,0,0,0,0,20180403
201803,경부선,화서,275,3,7379,1152,19787,3925,48131,8460,39605,15705,20171,7812,15110,7414,13401,8084,13268,8588,11674,10355,10107,10351,9578,12290,11198,16408,13896,20832,13001,33006,8377,33819,6330,20732,5328,18210,4274,16399,1493,11121,118,3459,0,42,0,0,0,0,20180403
201803,경원선,가능,244,3,8138,1420,14805,4677,29005,5615,27687,21721,18569,9267,15220,7944,13578,7542,12815,7870,11999,9020,10576,9693,9894,11583,11757,14365,15311,16256,12665,21901,8718,23199,5866,15950,4955,11124,3884,12581,1724,8625,155,2492,0,0,0,0,0,0,20180403
201803,경원선,광운대,1888,16,6120,2121,16008,3880,42154,8688,37724,30414,21811,15737,15900,15164,15399,19012,16028,13409,16369,15446,15921,15478,17337,14173,20673,17920,24396,23032,23275,29276,13161,28421,11537,20780,10707,17400,10314,17078,5193,13809,451,6805,0,0,0,0,0,0,20180403
201803,경원선,녹양,338,1,5464,761,10992,3536,20229,5987,18889,10034,12996,5300,10242,4163,9035,4242,8528,5393,7973,5807,6900,6414,6997,7818,7530,9288,9608,10429,9954,15740,5806,15350,3676,10860,2792,8388,2229,9915,968,6853,85,2591,0,0,0,0,0,0,20180403
201803,경원선,녹천,790,9,5151,1001,9690,1983,25734,5118,24370,5830,15226,3466,10144,3672,9108,3691,9420,4633,7956,4947,6923,5928,6331,7142,7372,9075,7745,10551,6981,15727,3933,16084,2738,10397,2566,9279,2351,9033,747,6540,104,1962,1,0,0,0,0,0,20180403
